"","V1","insert_date","origin","destination","start_date","end_date","train_type","price","train_class","fare"
"3805",2195413,"2019-04-16 09:02:50","SEVILLA","MADRID","2019-04-17 12:18:00","2019-04-17 14:56:00","ALVIA",67.2,"Turista","Flexible"
"3806",2349944,"2019-04-17 12:10:37","VALENCIA","MADRID","2019-05-31 16:15:00","2019-05-31 17:55:00","AVE",45.3,"Turista","Promo"
"3807",39199,"2019-04-19 12:31:11","MADRID","SEVILLA","2019-05-31 16:30:00","2019-05-31 18:55:00","AVE",69.4,"Preferente","Promo"
"3808",369279,"2019-04-21 23:13:17","MADRID","SEVILLA","2019-05-18 14:00:00","2019-05-18 16:32:00","AVE",60.3,"Turista","Promo"
"3809",175247,"2019-04-20 13:20:52","SEVILLA","MADRID","2019-05-04 21:00:00","2019-05-04 23:52:00","AV City",62.2,"Turista","Flexible"
"3810",2478771,"2019-04-18 11:06:37","MADRID","SEVILLA","2019-04-29 19:00:00","2019-04-29 21:38:00","AVE",69.4,"Preferente","Promo"
"3811",895938,"2019-04-27 11:42:59","MADRID","BARCELONA","2019-05-09 17:30:00","2019-05-09 20:40:00","AVE",127.05,"Preferente","Promo"
"3812",237778,"2019-04-21 02:42:37","MADRID","SEVILLA","2019-04-27 10:00:00","2019-04-27 12:32:00","AVE",69.35,"Preferente","Promo"
"3813",1285488,"2019-05-04 15:33:17","MADRID","VALENCIA","2019-05-25 17:40:00","2019-05-25 19:20:00","AVE",33.65,"Turista","Promo"
"3814",448766,"2019-04-22 13:00:49","MADRID","SEVILLA","2019-04-28 12:00:00","2019-04-28 14:32:00","AVE",76.3,"Turista","Flexible"
"3815",100097,"2019-04-19 23:33:51","BARCELONA","MADRID","2019-05-17 08:00:00","2019-05-17 11:10:00","AVE",85.1,"Turista","Promo"
"3816",2364734,"2019-04-17 14:41:17","MADRID","BARCELONA","2019-05-26 16:00:00","2019-05-26 18:30:00","AVE",100.4,"Turista","Promo"
"3817",1102881,"2019-05-01 03:02:09","MADRID","VALENCIA","2019-05-04 14:10:00","2019-05-04 16:03:00","AVE",45.3,"Turista","Promo"
"3818",1641283,"2019-04-12 07:02:41","MADRID","VALENCIA","2019-04-20 19:40:00","2019-04-20 21:29:00","AVE",39.45,"Turista","Promo"
"3819",1706665,"2019-04-12 23:15:26","MADRID","BARCELONA","2019-05-27 21:25:00","2019-05-27 23:55:00","AVE",NA,"Turista","Promo"
"3820",1325129,"2019-05-05 11:32:59","MADRID","SEVILLA","2019-05-13 13:00:00","2019-05-13 15:40:00","AVE",69.4,"Preferente","Promo"
"3821",1289269,"2019-05-04 17:32:55","VALENCIA","MADRID","2019-05-17 09:40:00","2019-05-17 11:20:00","AVE",45.3,"Turista","Promo"
"3822",326589,"2019-04-21 15:45:53","BARCELONA","MADRID","2019-04-29 15:25:00","2019-04-29 17:55:00","AVE",78.8,"Turista","Promo"
"3823",1167124,"2019-05-02 07:16:02","BARCELONA","MADRID","2019-05-07 11:00:00","2019-05-07 13:45:00","AVE",66.75,"Turista","Promo"
"3824",2215534,"2019-04-16 12:15:04","MADRID","BARCELONA","2019-05-11 11:30:00","2019-05-11 14:40:00","AVE",85.1,"Turista","Promo"
"3825",506653,"2019-04-22 23:07:03","MADRID","VALENCIA","2019-05-08 19:40:00","2019-05-08 21:29:00","AVE",45.3,"Turista","Promo"
"3826",2038446,"2019-04-15 10:35:35","VALENCIA","MADRID","2019-04-17 14:10:00","2019-04-17 15:48:00","AVE",66.55,"Preferente","Promo"
"3827",451733,"2019-04-22 13:23:30","SEVILLA","MADRID","2019-05-20 18:45:00","2019-05-20 21:17:00","AVE",53.4,"Turista","Promo"
"3828",1976604,"2019-04-15 02:04:09","MADRID","PONFERRADA","2019-05-22 14:40:00","2019-05-22 18:33:00","AVE-MD",29.8,"Turista con enlace","Promo"
"3829",660981,"2019-04-24 03:15:16","MADRID","BARCELONA","2019-05-26 13:25:00","2019-05-26 16:24:00","AVE-TGV",85.1,"Turista","Promo"
"3830",646775,"2019-04-24 00:19:11","MADRID","BARCELONA","2019-05-10 11:30:00","2019-05-10 14:40:00","AVE",90.5,"Turista Plus","Promo"
"3831",1516402,"2019-05-08 19:13:29","MADRID","BARCELONA","2019-06-16 19:00:00","2019-06-16 21:30:00","AVE",94.55,"Turista Plus","Promo"
"3832",1282488,"2019-05-04 13:58:07","BARCELONA","MADRID","2019-05-18 07:05:00","2019-05-18 09:50:00","AVE",75.4,"Turista","Promo"
"3833",1125483,"2019-05-01 13:00:42","MADRID","SEVILLA","2019-05-09 07:30:00","2019-05-09 09:51:00","AVE",60.3,"Turista","Promo"
"3834",1724689,"2019-04-13 03:03:10","MADRID","BARCELONA","2019-05-14 09:30:00","2019-05-14 12:34:00","AVE",NA,"Turista Plus","Promo"
"3835",1728351,"2019-04-13 03:29:15","MADRID","VALENCIA","2019-05-20 06:08:00","2019-05-20 12:55:00","REGIONAL",NA,"Turista","Adulto ida"
"3836",1623275,"2019-04-12 01:23:17","MADRID","BARCELONA","2019-04-23 16:30:00","2019-04-23 19:15:00","AVE",102.15,"Turista Plus","Promo"
"3837",1903956,"2019-04-14 15:22:04","VALENCIA","MADRID","2019-05-07 09:50:00","2019-05-07 17:28:00","REGIONAL",28.35,"Turista","Adulto ida"
"3838",209790,"2019-04-20 19:29:44","MADRID","BARCELONA","2019-05-15 16:30:00","2019-05-15 19:15:00","AVE",69.8,"Turista Plus","Promo"
"3839",1722951,"2019-04-13 02:24:07","MADRID","SEVILLA","2019-05-29 10:00:00","2019-05-29 12:32:00","AVE",NA,"Turista","Promo"
"3840",26919,"2019-04-19 10:18:02","VALENCIA","MADRID","2019-04-30 06:30:00","2019-04-30 08:22:00","AVE",33.65,"Turista","Promo"
"3841",448056,"2019-04-22 12:43:35","BARCELONA","MADRID","2019-04-25 17:00:00","2019-04-25 19:45:00","AVE",66.75,"Turista","Promo"
"3842",1690741,"2019-04-12 18:23:17","SEVILLA","MADRID","2019-05-22 08:45:00","2019-05-22 11:15:00","AVE",NA,"Turista","Flexible"
"3843",43301,"2019-04-19 13:17:43","VALENCIA","MADRID","2019-05-27 07:40:00","2019-05-27 09:20:00","AVE",51.15,"Turista","Promo"
"3844",2111606,"2019-04-15 20:23:25","VALENCIA","MADRID","2019-05-10 15:10:00","2019-05-10 17:03:00","AVE",46.8,"Preferente","Promo"
"3845",2423233,"2019-04-18 01:12:34","BARCELONA","MADRID","2019-06-01 06:05:00","2019-06-01 09:15:00","AVE",69.8,"Turista Plus","Promo"
"3846",1186462,"2019-05-02 17:05:57","MADRID","SEVILLA","2019-05-18 21:25:00","2019-05-19 00:10:00","AV City",49.15,"Turista","Promo"
"3847",781032,"2019-04-25 15:23:36","MADRID","VALENCIA","2019-05-27 06:08:00","2019-05-27 12:55:00","REGIONAL",28.35,"Turista","Adulto ida"
"3848",2197292,"2019-04-16 09:18:38","MADRID","SEVILLA","2019-05-19 12:00:00","2019-05-19 14:32:00","AVE",69.4,"Preferente","Promo"
"3849",2302775,"2019-04-17 03:35:43","MADRID","VALENCIA","2019-05-30 20:40:00","2019-05-30 22:24:00","AVE",57.75,"Turista","Promo"
"3850",640578,"2019-04-23 23:11:46","BARCELONA","MADRID","2019-05-06 18:25:00","2019-05-06 20:55:00","AVE",68.65,"Turista","Promo"
"3851",1514841,"2019-05-08 19:00:26","SEVILLA","MADRID","2019-05-16 09:40:00","2019-05-16 12:23:00","AVE",69.4,"Preferente","Promo"
"3852",451647,"2019-04-22 13:23:14","SEVILLA","MADRID","2019-05-22 09:50:00","2019-05-22 12:36:00","ALVIA",NA,"Turista","Promo"
"3853",1852138,"2019-04-14 07:22:23","MADRID","SEVILLA","2019-04-27 13:30:00","2019-04-27 16:05:00","ALVIA",NA,"Turista","Promo"
"3854",224556,"2019-04-20 22:19:02","BARCELONA","MADRID","2019-05-07 08:25:00","2019-05-07 10:55:00","AVE",100.4,"Turista","Promo"
"3855",1566200,"2019-05-09 11:02:24","VALENCIA","MADRID","2019-05-30 06:20:00","2019-05-30 10:36:00","INTERCITY",25.75,"Turista Plus","Promo"
"3856",1022972,"2019-04-29 15:45:13","MADRID","BARCELONA","2019-05-01 08:30:00","2019-05-01 11:15:00","AVE",107.7,"Turista","Flexible"
"3857",914287,"2019-04-27 19:26:03","SEVILLA","MADRID","2019-05-26 19:45:00","2019-05-26 22:17:00","AVE",76.3,"Turista","Flexible"
"3858",1812894,"2019-04-13 22:12:37","MADRID","SEVILLA","2019-05-17 18:35:00","2019-05-17 21:08:00","ALVIA",87.4,"Preferente","Flexible"
"3859",677959,"2019-04-24 06:15:33","BARCELONA","MADRID","2019-05-12 17:00:00","2019-05-12 19:45:00","AVE",98,"Preferente","Promo"
"3860",1883011,"2019-04-14 12:22:17","VALENCIA","MADRID","2019-05-28 20:15:00","2019-05-28 21:55:00","AVE",21.95,"Turista","Promo"
"3861",1544107,"2019-05-09 03:25:28","SEVILLA","MADRID","2019-06-25 18:45:00","2019-06-25 21:17:00","AVE",47.3,"Turista","Promo"
"3862",2030066,"2019-04-15 09:29:48","BARCELONA","MADRID","2019-04-24 05:50:00","2019-04-24 08:20:00","AVE",49.55,"Turista","Promo"
"3863",279550,"2019-04-21 08:18:52","MADRID","PONFERRADA","2019-04-23 12:20:00","2019-04-23 18:52:00","LD-MD",34.35,"Turista con enlace","Promo +"
"3864",1279030,"2019-05-04 13:20:13","BARCELONA","MADRID","2019-05-28 18:25:00","2019-05-28 20:55:00","AVE",100.4,"Turista","Promo"
"3865",1644470,"2019-04-12 08:00:12","MADRID","SEVILLA","2019-04-30 21:25:00","2019-05-01 00:10:00","AV City",62.2,"Turista","Flexible"
"3866",1766116,"2019-04-13 12:02:06","MADRID","BARCELONA","2019-05-26 14:00:00","2019-05-26 16:30:00","AVE",88.95,"Turista","Promo"
"3867",2248073,"2019-04-16 18:02:16","MADRID","SEVILLA","2019-05-29 14:00:00","2019-05-29 16:32:00","AVE",60.3,"Turista","Promo"
"3868",1000390,"2019-04-29 07:00:49","MADRID","SEVILLA","2019-05-06 16:30:00","2019-05-06 18:51:00","AVE",47.3,"Turista","Promo"
"3869",2376929,"2019-04-17 16:46:54","MADRID","VALENCIA","2019-04-30 18:40:00","2019-04-30 20:20:00","AVE",66.55,"Preferente","Promo"
"3870",2516685,"2019-04-18 17:46:18","MADRID","BARCELONA","2019-05-05 11:30:00","2019-05-05 14:40:00","AVE",107.7,"Turista","Flexible"
"3871",2043888,"2019-04-15 11:11:09","VALENCIA","MADRID","2019-05-31 15:10:00","2019-05-31 17:03:00","AVE",39.45,"Turista","Promo"
"3872",2059267,"2019-04-15 12:41:51","BARCELONA","MADRID","2019-04-30 07:05:00","2019-04-30 09:50:00","AVE",49.55,"Turista","Promo"
"3873",2128284,"2019-04-15 23:05:40","MADRID","PONFERRADA","2019-05-27 14:40:00","2019-05-27 18:33:00","AVE-MD",38.75,"Turista con enlace","Promo +"
"3874",2497399,"2019-04-18 14:21:52","PONFERRADA","MADRID","2019-06-02 17:15:00","2019-06-02 23:10:00","MD-LD",39.95,"Turista con enlace","Promo +"
"3875",1381350,"2019-05-06 15:26:38","VALENCIA","MADRID","2019-05-22 07:10:00","2019-05-22 08:51:00","AVE",73.1,"Turista","Flexible"
"3876",2203138,"2019-04-16 10:08:16","BARCELONA","MADRID","2019-05-19 07:05:00","2019-05-19 09:50:00","AVE",66.75,"Turista","Promo"
"3877",842268,"2019-04-26 15:15:52","VALENCIA","MADRID","2019-05-15 17:30:00","2019-05-15 23:58:00","MD-LD",28.1,"Turista con enlace","Promo +"
"3878",1897847,"2019-04-14 14:27:16","VALENCIA","MADRID","2019-04-27 21:05:00","2019-04-27 23:32:00","INTERCITY",29.9,"Turista","Promo"
"3879",1123405,"2019-05-01 11:26:40","VALENCIA","MADRID","2019-05-16 09:00:00","2019-05-16 11:33:00","ALVIA",35.5,"Turista","Promo"
"3880",891655,"2019-04-27 11:03:49","MADRID","SEVILLA","2019-05-30 09:45:00","2019-05-30 12:27:00","INTERCITY",62.2,"Turista","Flexible"
"3881",2360139,"2019-04-17 13:47:04","MADRID","VALENCIA","2019-04-17 21:10:00","2019-04-17 23:03:00","AVE",NA,"",""
"3882",1100798,"2019-05-01 01:28:20","MADRID","BARCELONA","2019-05-07 21:25:00","2019-05-07 23:55:00","AVE",58.15,"Turista","Promo"
"3883",842112,"2019-04-26 15:14:59","VALENCIA","MADRID","2019-05-23 18:10:00","2019-05-23 19:57:00","AVE",57.75,"Turista","Promo"
"3884",134130,"2019-04-20 05:40:03","BARCELONA","MADRID","2019-05-06 16:00:00","2019-05-06 19:10:00","AVE",90.5,"Turista Plus","Promo"
"3885",2022967,"2019-04-15 08:26:26","MADRID","BARCELONA","2019-05-27 13:25:00","2019-05-27 16:24:00","AVE-TGV",66.75,"Turista","Promo"
"3886",584150,"2019-04-23 13:03:23","MADRID","VALENCIA","2019-05-09 19:40:00","2019-05-09 21:29:00","AVE",57.75,"Turista","Promo"
"3887",36777,"2019-04-19 12:09:33","SEVILLA","MADRID","2019-05-14 12:40:00","2019-05-14 15:23:00","AVE",47.3,"Turista","Promo"
"3888",1925532,"2019-04-14 18:27:09","BARCELONA","MADRID","2019-05-23 09:00:00","2019-05-23 11:45:00","AVE",85.1,"Turista","Promo"
"3889",386275,"2019-04-22 02:08:43","MADRID","BARCELONA","2019-04-28 16:30:00","2019-04-28 19:15:00","AVE",107.7,"Turista","Flexible"
"3890",2352822,"2019-04-17 12:32:15","MADRID","SEVILLA","2019-05-21 17:00:00","2019-05-21 19:38:00","AVE",69.4,"Preferente","Promo"
"3891",2268815,"2019-04-16 21:33:40","SEVILLA","MADRID","2019-05-12 09:50:00","2019-05-12 12:36:00","ALVIA",NA,"Turista","Flexible"
"3892",602582,"2019-04-23 16:17:58","VALENCIA","MADRID","2019-05-09 09:50:00","2019-05-09 17:28:00","REGIONAL",28.35,"Turista","Adulto ida"
"3893",696267,"2019-04-24 09:31:30","VALENCIA","MADRID","2019-05-31 17:10:00","2019-05-31 18:50:00","AVE",57.75,"Turista","Promo"
"3894",2403613,"2019-04-17 21:33:56","MADRID","SEVILLA","2019-05-06 18:35:00","2019-05-06 21:08:00","ALVIA",67.2,"Turista","Flexible"
"3895",2015528,"2019-04-15 07:23:59","BARCELONA","MADRID","2019-05-29 09:00:00","2019-05-29 11:45:00","AVE",85.1,"Turista","Promo"
"3896",2053512,"2019-04-15 12:14:54","SEVILLA","MADRID","2019-05-24 19:19:00","2019-05-24 21:59:00","INTERCITY",62.2,"Turista","Flexible"
"3897",1840034,"2019-04-14 05:02:42","MADRID","VALENCIA","2019-04-23 16:55:00","2019-04-23 21:58:00","AVE-LD",56.1,"Turista con enlace","Flexible"
"3898",1538845,"2019-05-09 01:33:01","MADRID","VALENCIA","2019-05-09 12:21:00","2019-05-09 19:04:00","REGIONAL",28.35,"Turista","Adulto ida"
"3899",1965018,"2019-04-15 00:18:21","MADRID","VALENCIA","2019-04-29 08:40:00","2019-04-29 10:33:00","AVE",39.45,"Turista","Promo"
"3900",1022721,"2019-04-29 15:44:01","MADRID","BARCELONA","2019-05-29 07:30:00","2019-05-29 10:40:00","AVE",85.1,"Turista","Promo"
"3901",1799113,"2019-04-13 19:10:44","SEVILLA","MADRID","2019-05-22 16:15:00","2019-05-22 18:54:00","AVE",47.3,"Turista","Promo"
"3902",860609,"2019-04-26 21:46:12","MADRID","BARCELONA","2019-05-09 18:00:00","2019-05-09 20:30:00","AVE",214.2,"Preferente","Flexible"
"3903",296163,"2019-04-21 10:44:36","MADRID","BARCELONA","2019-04-30 09:30:00","2019-04-30 12:34:00","AVE",75.4,"Turista","Promo"
"3904",318073,"2019-04-21 14:24:32","SEVILLA","MADRID","2019-04-22 12:18:00","2019-04-22 14:56:00","ALVIA",87.4,"Preferente","Flexible"
"3905",813977,"2019-04-26 03:45:01","MADRID","BARCELONA","2019-05-13 10:30:00","2019-05-13 13:15:00","AVE",80.15,"Turista Plus","Promo"
"3906",1302515,"2019-05-05 01:32:21","MADRID","VALENCIA","2019-05-25 08:40:00","2019-05-25 10:33:00","AVE",51.15,"Turista","Promo"
"3907",1949791,"2019-04-14 22:14:55","MADRID","SEVILLA","2019-04-16 11:05:00","2019-04-16 13:41:00","ALVIA",87.4,"Preferente","Flexible"
"3908",642734,"2019-04-23 23:33:01","VALENCIA","MADRID","2019-05-28 10:40:00","2019-05-28 12:32:00","AVE",21.95,"Turista","Promo"
"3909",540740,"2019-04-23 05:12:39","MADRID","BARCELONA","2019-05-27 20:30:00","2019-05-27 23:40:00","AVE",49.15,"Turista Plus","Promo"
"3910",902965,"2019-04-27 15:17:29","VALENCIA","MADRID","2019-05-20 10:40:00","2019-05-20 12:32:00","AVE",39.45,"Turista","Promo"
"3911",1856373,"2019-04-14 08:19:50","MADRID","SEVILLA","2019-05-23 08:00:00","2019-05-23 10:32:00","AVE",69.4,"Preferente","Promo"
"3912",2491929,"2019-04-18 13:21:39","VALENCIA","MADRID","2019-06-12 14:50:00","2019-06-12 22:30:00","REGIONAL",28.35,"Turista","Adulto ida"
"3913",1853326,"2019-04-14 07:30:07","MADRID","BARCELONA","2019-04-26 19:00:00","2019-04-26 21:30:00","AVE",120.5,"Turista Plus","Promo"
"3914",2547212,"2019-04-18 23:20:24","VALENCIA","MADRID","2019-05-16 07:10:00","2019-05-16 08:51:00","AVE",57.75,"Turista","Promo"
"3915",1589181,"2019-05-09 17:46:19","MADRID","BARCELONA","2019-06-03 18:00:00","2019-06-03 20:30:00","AVE",88.95,"Turista","Promo"
"3916",2435895,"2019-04-18 03:41:33","MADRID","SEVILLA","2019-04-22 08:30:00","2019-04-22 11:14:00","ALVIA",NA,"Preferente","Promo"
"3917",768705,"2019-04-25 11:03:08","BARCELONA","MADRID","2019-05-21 16:00:00","2019-05-21 19:10:00","AVE",75.4,"Turista","Promo"
"3918",976318,"2019-04-28 19:46:23","MADRID","BARCELONA","2019-05-10 19:00:00","2019-05-10 21:30:00","AVE",100.4,"Turista","Promo"
"3919",1922180,"2019-04-14 18:12:10","MADRID","SEVILLA","2019-04-26 18:00:00","2019-04-26 20:32:00","AVE",76.3,"Turista","Flexible"
"3920",654869,"2019-04-24 01:43:23","MADRID","BARCELONA","2019-05-28 07:30:00","2019-05-28 10:40:00","AVE",85.1,"Turista","Promo"
"3921",1506914,"2019-05-08 15:35:06","MADRID","VALENCIA","2019-05-17 09:10:00","2019-05-17 10:58:00","AVE",51.15,"Turista","Promo"
"3922",2112482,"2019-04-15 20:27:22","BARCELONA","MADRID","2019-04-17 18:25:00","2019-04-17 20:55:00","AVE",115.65,"Preferente","Promo"
"3923",1487730,"2019-05-08 09:26:12","VALENCIA","MADRID","2019-05-25 20:15:00","2019-05-25 21:55:00","AVE",27.8,"Turista","Promo"
"3924",2262815,"2019-04-16 20:27:58","MADRID","SEVILLA","2019-06-02 16:30:00","2019-06-02 18:51:00","AVE",69.4,"Preferente","Promo"
"3925",2557487,"2019-04-19 01:25:48","SEVILLA","MADRID","2019-04-23 21:00:00","2019-04-23 23:52:00","AV City",62.2,"Turista","Flexible"
"3926",2382678,"2019-04-17 18:04:10","BARCELONA","MADRID","2019-05-15 15:25:00","2019-05-15 17:55:00","AVE",68.65,"Turista","Promo"
"3927",1989382,"2019-04-15 03:36:27","BARCELONA","MADRID","2019-05-13 17:25:00","2019-05-13 19:55:00","AVE",100.4,"Turista","Promo"
"3928",580295,"2019-04-23 12:21:11","MADRID","SEVILLA","2019-05-31 16:00:00","2019-05-31 18:30:00","AVE",79.65,"Preferente","Promo"
"3929",2008486,"2019-04-15 06:18:50","MADRID","SEVILLA","2019-04-27 20:35:00","2019-04-27 23:15:00","AVE",47.3,"Turista","Promo"
"3930",891406,"2019-04-27 09:47:05","MADRID","BARCELONA","2019-05-12 18:00:00","2019-05-12 20:30:00","AVE",127.1,"Turista","Flexible"
"3931",1125895,"2019-05-01 13:05:02","MADRID","SEVILLA","2019-05-21 17:00:00","2019-05-21 19:38:00","AVE",69.4,"Preferente","Promo"
"3932",1685515,"2019-04-12 17:18:07","MADRID","VALENCIA","2019-04-26 06:08:00","2019-04-26 12:55:00","REGIONAL",NA,"Turista","Adulto ida"
"3933",1426785,"2019-05-07 09:11:50","MADRID","BARCELONA","2019-05-16 14:30:00","2019-05-16 17:21:00","AVE",75.4,"Turista","Promo"
"3934",2508836,"2019-04-18 16:27:48","VALENCIA","MADRID","2019-05-22 09:00:00","2019-05-22 11:33:00","ALVIA",35.5,"Turista","Promo"
"3935",1875219,"2019-04-14 12:24:33","MADRID","SEVILLA","2019-05-30 09:45:00","2019-05-30 12:27:00","INTERCITY",62.2,"Turista","Flexible"
"3936",1942285,"2019-04-14 21:08:19","MADRID","SEVILLA","2019-05-19 18:35:00","2019-05-19 21:08:00","ALVIA",NA,"Preferente","Promo"
"3937",2317377,"2019-04-17 06:06:12","MADRID","SEVILLA","2019-04-28 17:00:00","2019-04-28 19:38:00","AVE",69.4,"Preferente","Promo"
"3938",1160488,"2019-05-02 03:44:23","MADRID","BARCELONA","2019-05-24 06:30:00","2019-05-24 09:20:00","AVE",66.75,"Turista","Promo"
"3939",479168,"2019-04-22 18:14:59","MADRID","VALENCIA","2019-04-23 09:40:00","2019-04-23 11:24:00","AVE",57.75,"Turista","Promo"
"3940",2080399,"2019-04-15 16:01:05","MADRID","VALENCIA","2019-05-25 11:10:00","2019-05-25 13:25:00","INTERCITY",29.9,"Turista","Promo"
"3941",1052381,"2019-04-30 05:05:29","MADRID","VALENCIA","2019-05-06 06:45:00","2019-05-06 08:38:00","AVE",39.45,"Turista","Promo"
"3942",958832,"2019-04-28 13:17:05","BARCELONA","MADRID","2019-05-12 15:00:00","2019-05-12 17:45:00","AVE",85.1,"Turista","Promo"
"3943",893043,"2019-04-27 11:15:31","BARCELONA","MADRID","2019-05-07 12:50:00","2019-05-07 15:45:00","AVE-TGV",85.1,"Turista","Promo"
"3944",2317967,"2019-04-17 06:13:24","BARCELONA","MADRID","2019-04-20 09:03:00","2019-04-20 18:07:00","R. EXPRES",43.25,"Turista","Adulto ida"
"3945",189726,"2019-04-20 16:06:40","MADRID","BARCELONA","2019-06-01 06:20:00","2019-06-01 09:29:00","AVE",58.15,"Turista","Promo"
"3946",2554010,"2019-04-19 00:49:11","MADRID","VALENCIA","2019-06-01 08:40:00","2019-06-01 10:33:00","AVE",45.3,"Turista","Promo"
"3947",1251138,"2019-05-03 23:22:36","VALENCIA","MADRID","2019-05-19 18:35:00","2019-05-19 20:21:00","AVE",57.75,"Turista","Promo"
"3948",2480226,"2019-04-18 11:20:50","VALENCIA","MADRID","2019-05-24 20:15:00","2019-05-24 21:55:00","AVE",45.3,"Turista","Promo"
"3949",1550559,"2019-05-09 05:17:40","BARCELONA","MADRID","2019-06-24 12:50:00","2019-06-24 15:45:00","AVE-TGV",107.7,"Turista","Flexible"
"3950",2239764,"2019-04-16 16:23:56","VALENCIA","MADRID","2019-05-16 17:10:00","2019-05-16 18:50:00","AVE",57.75,"Turista","Promo"
"3951",807542,"2019-04-26 01:18:41","SEVILLA","MADRID","2019-04-30 06:10:00","2019-04-30 08:58:00","AV City",43.55,"Turista","Promo"
"3952",1633109,"2019-04-12 04:19:55","MADRID","BARCELONA","2019-05-04 17:30:00","2019-05-04 20:40:00","AVE",85.1,"Turista","Promo"
"3953",2113923,"2019-04-15 20:29:13","BARCELONA","MADRID","2019-04-19 09:03:00","2019-04-19 18:07:00","R. EXPRES",43.25,"Turista","Adulto ida"
"3954",342662,"2019-04-21 18:31:58","MADRID","VALENCIA","2019-05-16 06:08:00","2019-05-16 12:55:00","REGIONAL",28.35,"Turista","Adulto ida"
"3955",1445742,"2019-05-07 15:44:14","MADRID","BARCELONA","2019-06-06 19:30:00","2019-06-06 22:40:00","AVE",85.1,"Turista","Promo"
"3956",707739,"2019-04-24 11:34:03","VALENCIA","MADRID","2019-05-12 14:10:00","2019-05-12 15:48:00","AVE",45.3,"Turista","Promo"
"3957",137512,"2019-04-20 06:20:28","BARCELONA","MADRID","2019-05-05 07:05:00","2019-05-05 09:50:00","AVE",66.75,"Turista","Promo"
"3958",298007,"2019-04-21 11:14:18","BARCELONA","MADRID","2019-04-26 09:03:00","2019-04-26 18:07:00","R. EXPRES",43.25,"Turista","Adulto ida"
"3959",1788363,"2019-04-13 17:00:31","MADRID","SEVILLA","2019-05-30 18:35:00","2019-05-30 21:08:00","ALVIA",67.2,"Turista","Flexible"
"3960",1481731,"2019-05-08 07:32:38","MADRID","VALENCIA","2019-06-24 16:05:00","2019-06-24 22:47:00","REGIONAL",28.35,"Turista","Adulto ida"
"3961",1944948,"2019-04-14 21:22:27","BARCELONA","MADRID","2019-05-16 19:00:00","2019-05-16 22:00:00","AVE",90.5,"Turista Plus","Promo"
"3962",1169644,"2019-05-02 07:43:03","MADRID","BARCELONA","2019-05-10 07:30:00","2019-05-10 10:40:00","AVE",75.4,"Turista","Promo"
"3963",1161502,"2019-05-02 05:04:11","MADRID","SEVILLA","2019-05-13 16:30:00","2019-05-13 18:51:00","AVE",53.4,"Turista","Promo"
"3964",648979,"2019-04-24 00:38:29","PONFERRADA","MADRID","2019-05-12 13:44:00","2019-05-12 19:21:00","LD",NA,"Turista con enlace","Flexible"
